PUMA2020,q,population,H_S,homeownership_rate,total_owner_occupied_home_value,mean_rent,mean_labour_earnings,mean_labour_earnings_workingage,mean_income,mean_income_workingage,delta
801602,406230.6892,122368,211346.4694530971,0.6627255985242777,2.3005045734624584e10,1619.847784036331,119838.4292,154072.0711447447,163883.8221,191604.0616721131,0.01961932023654695
801603,406230.6877145874,121162,190854.3375519046,0.785753496695546,1.6925372433346985e10,1686.489608059986,105525.4348649857,119017.4832166167,136723.1034698174,145232.6617156339,0.014448211024426099
801701,449142.6897847366,149926,239189.31316185772,0.3231446274028383,1.6325411848769667e10,1574.141834231871,97769.99657556915,118620.2540866223,114725.2592,133509.9053710198,0.025079530961361795
801702,449142.6900652635,177315,232348.19009843186,0.464898982,1.7141721910425087e10,1543.484707377448,86677.35676,102267.8388817912,103452.4332778064,116278.7470204456,0.08081829892281933
801703,449142.6941329708,122319,152777.57137811187,0.5869156517495489,1.0497689385595116e10,1274.269144179747,65929.59190186874,81580.41375277429,82315.39632866927,91819.94919337216,0.029240516339555316
801704,449142.6886193661,119956,203914.13953131327,0.4108673070825256,2.0880139993227352e10,1488.862986372048,97426.52298,115820.5049193597,128917.9649932894,136386.6745037905,0.01811267431411981
801705,442768.5781,176174,265624.2216872374,0.3581598871335573,1.5064913128742458e10,1459.80482,72462.58059283548,85789.94831542896,95979.63626362296,100820.9759212124,0.02374777649959011
801800,192519.0022614886,120318,189702.538228262,0.5708997609455971,1.3123931773870842e10,737.0813041473924,44836.06073735129,68563.12837984094,67386.48007,84186.93962,0.10865977297213389
801900,139007.1905013933,100508,180144.44407983893,0.5456489976705055,6.753013520154745e9,685.6888685894645,42842.27230463395,59968.76375488891,64820.68276778666,76360.83551610894,0.3035821171765392
802001,343620.2346,110610,171176.01600609525,0.5733469813461859,1.0497476646874126e10,1372.780732740761,57449.07590136949,77467.64084702937,77887.25065837317,97852.81021,1.0404629154280571
802002,344898.6254014485,150097,248965.85404410775,0.7033364425457339,1.9816881063958504e10,1750.816583623748,102559.0420271992,118136.8225644702,135384.5258898326,141087.2291177185,0.12237506614732983
802003,344898.625,112335,203696.89674004324,0.6339847562555952,1.5133185263032692e10,1288.108880446689,69533.73282657674,96207.87928891524,103617.4726134542,110986.7547747113,0.03191649192504981
802004,344898.625,108430,161830.25705834906,0.5144124020903789,8.464595705523437e9,1149.627140615754,47285.8521,66793.85430760728,70112.48256175267,81627.37808047561,0.02043946634908327
802005,344898.625,132455,204571.500345748,0.6439209375717692,1.1387447374912071e10,1488.669017815915,67754.44481978449,83081.15107727842,88670.14010938653,98361.62053991365,0.028434512873079812
802006,344898.625,141178,202149.83552777054,0.5731755806806309,8.74571219746879e9,1304.164197886467,50701.22646,62366.46431402086,66043.61488737055,72029.43927,0.03842466174229126
802101,282414.8156149833,116725,211276.21944190355,0.4570214215068839,1.0210028603042864e10,1026.237813249104,37634.55573399388,63560.00992435725,61693.47417182216,85966.55808565764,0.46056765829519625
802200,371037.5598243886,115583,239151.6285365284,0.5086394407019191,1.3849110397853264e10,1090.962502471627,51701.79431904823,72261.28704,82470.41535754265,97422.33813763592,1.0101474547016902
802301,206278.1252313083,156202,251507.30285458444,0.5648660757697923,1.020397180852454e10,870.9171669,43209.05547782726,64457.29648438527,63580.54176803288,77731.27939,0.10180395068288803
802401,391884.8165655318,103189,195467.68937445973,0.5772898726110939,1.137371823195989e10,1024.744169948722,43219.53873708686,61274.40468949635,73727.60641177584,81376.93686613782,0.42605579106657987
802501,280744.2813,139335,212175.22644379156,0.599313959,1.1701899339164505e10,1051.950309753418,50936.48388671875,69301.65527,72268.25195,82798.0918,0.004189838551505206
920100,242525.3849,112503,203731.7456174952,0.6355174171453335,1.0955044140630896e10,973.5429847737487,68362.9573872493,93388.10986853082,101339.6589680407,112669.5125717858,1.6195215118243014
920201,227969.5313,121054,173384.66323387533,0.1715082542536708,3.036488344545068e9,992.3343516815428,39519.90154828042,50045.19042040367,51617.01034,57728.41183468833,0.14378440773367784
920202,227969.5315717424,159641,254164.57975327707,0.7253479586327869,1.3694948664282578e10,1253.479948733686,83162.47152111214,120188.2759900498,106525.6537858733,133963.1614600908,1.5809372420869972
920203,241662.8020362985,113449,174621.2436497673,0.5727405397709978,9.179582353191576e9,1193.577722953787,63798.36415225801,101048.4223235678,84943.57413724701,113840.4088,0.5060063953893353
920204,232098.3984,140973,204837.4316044444,0.5728956884441204,7.691912204847387e9,1156.163620100607,60843.63960345246,81281.17044484353,79870.94307307941,94622.30985769088,0.47246871793094836
920205,227969.5316192415,113838,187602.2062936686,0.7387391442190854,1.1884098794441786e10,1186.818642846809,80129.48608435315,116439.8381873664,115170.6195242462,133418.6120480482,1.235623196226018
920206,227969.5318923302,155336,238580.68504578012,0.5227895796926605,9.064429580589125e9,1049.953519348267,59210.15704133188,78334.90067474681,81041.7182900274,92871.40938335618,0.6157686000336844
920207,227969.5315443128,160485,256387.95824689546,0.6876834183137,1.5193172592053823e10,1519.624981810937,97336.52597680988,142621.7814426983,127972.3124853505,159793.3373514003,1.1674787037158232
920301,226287.6731020003,106820,165337.05473042815,0.6186220150573931,8.153619161665882e9,914.6044471652604,53860.53496672059,75078.63063370285,78880.47590435405,95418.69184628029,1.0544177987565226
920401,244871.2813635673,122385,218032.352149395,0.4989353843451312,1.4418028062325531e10,1114.675154474564,73480.34660949185,107545.9813573938,107751.5812336933,132255.1054791268,0.5880267384719359
920402,243514.7229388916,158045,267387.2067726973,0.6414920484385075,1.2848622394197298e10,1009.455770732231,67454.77165613229,84620.69241609507,87252.57670101305,97385.39867583346,1.627579511386355
920500,265018.5607938673,174225,312719.8360825477,0.615741954,1.9436495039097916e10,1301.607454805745,79176.71952058647,106354.2848473397,107418.7754418618,125305.2096893079,0.8894317040405969
920601,235723.1563,134023,194749.76325090445,0.1956117775939737,4.740366776637047e9,1223.07324,50523.07961151114,66973.59639565743,60915.57488219407,73856.58592446332,0.15915451450618237
920602,235723.1565,136292,197912.86529291162,0.5809206908224607,1.18796973096699e10,1330.222664146888,76398.13338995985,106746.1357353388,101829.6272346615,122467.9102628031,0.5706240495562174
920603,235723.1566632974,166415,266545.51130991965,0.5645875222812671,1.2573729321297571e10,1165.867400428588,65628.93643909511,90333.28245221199,91431.56936183356,109419.5943596319,0.8050398012138098
920604,235723.1565513268,133757,221601.1929125943,0.6517457920437916,1.4768312753255049e10,1182.775702818335,76524.07177295609,108062.6697306991,113016.8718867331,129633.63,1.285749497470055
920701,235723.1564813842,114403,183898.19791686191,0.4622245228092652,4.92384707955195e9,1058.570324722677,48778.05847048759,62125.05174,69802.57688045502,73365.52568244934,0.3034267520909919
920702,238980.3008,177009,294443.0651887862,0.6669370772004499,1.744897844551007e10,1083.466214832875,73869.28506693855,105050.8768664439,105151.9421270129,124218.6070969986,1.529422766634333
920703,272966.8751,158964,249676.92909112992,0.6970920033710024,1.6791111290706875e10,1291.670618877353,81309.79661991169,119233.1162188307,111224.9249076824,138509.425,1.2959067840458591
920801,420239.25,148654,191094.7003928804,0.3726220418297239,6.339597341458191e9,1124.819704442194,40600.82253158756,50360.50291038677,54127.94810806471,59913.52413468808,0.09827732502311687
920802,420239.2501063175,177124,271206.06819105614,0.7481151927185883,2.7316792696237377e10,1752.207614509107,117755.9805297715,154579.2768,158268.9531382236,186364.4162052193,0.6377037940767659
920901,420239.2510859953,198988,312472.8456279117,0.4791889738221325,3.9475607883872215e10,2131.939268147748,147049.1328611328,184281.3194796324,185436.4936834647,213288.6387667647,0.33287460971165744
920902,420239.2505108007,104776,165191.94778513914,0.6676559941842146,1.9008857503101566e10,1793.237305860933,126762.4092917137,167608.8742754789,168723.0821053897,202734.2929453149,0.6415434126402985
920903,420239.25,118325,185308.62872727757,0.6062491562915966,2.526816543300695e10,1931.229679644108,150396.5305557251,167925.9451675415,200783.7769470215,202205.1860427856,0.26557534721052706
920904,367309.2033987728,198460,314289.4096293917,0.664426356,2.4834151625793118e10,1283.847193,86683.42538,117239.9875514734,119213.0507873398,138983.3079280842,0.8825617193455336
1000101,252075.1256532069,126756,215767.50867171233,0.7235664619159196,1.2473354352221441e10,1502.564035364848,89393.17758,119834.8260754463,124795.6843846678,138416.5400802946,0.06378777341030606
1000102,252075.125,123340,197487.0983200201,0.5075438660751388,7.691879985886872e9,1059.516531,51607.04515656829,66231.02400824428,73220.46710196137,76694.23946511745,0.03150387364637134
1000103,252075.1250584868,106027,162890.9537141041,0.6027268900652416,7.507452000619429e9,1233.47717,64831.91506767273,86358.46420288086,84922.25857162476,97051.98181915283,0.08162935613153519
1000104,252075.1256089241,109197,163709.89694939242,0.5472357306306114,7.444534081678165e9,1196.593295516185,56720.58793251399,78415.2057737973,76113.13158661654,89440.02649812419,0.07624584779420258
1000105,252075.1254192702,105399,161982.23220559998,0.7296746193599688,9.271233755631405e9,1305.681348722745,81544.12429405567,102576.4040506003,99104.70286276397,110675.4576,0.2696875057978357
1000200,235795.6096563383,181851,278333.5193191204,0.5733036421569766,1.0506936674369051e10,1041.442942276115,49548.36412367539,67309.35872186697,71496.69197348284,81109.02092,0.35053112900338884
1000301,332502.7188198274,118257,292666.5948680981,0.564803307,1.4245089724508871e10,1055.645642992981,56665.23500792246,80751.78217027639,94620.47747530311,100497.7823751867,1.824548248151661
1000302,332502.7189722834,119121,294803.48867477983,0.5647942538438757,1.4348956865323694e10,1055.643544490678,56664.85424,80751.30058,94619.29460413649,100497.1084494827,1.8244760741390835
1100101,598603.7512451563,110761,171582.37297050445,0.3908780679876536,2.4063741532913177e10,2059.802457383779,142670.8282045354,192316.5077268356,196785.3497,228553.4741200796,0.3095105865755832
1100102,598603.7527317083,109790,137419.7829828833,0.4125933538473554,1.3802659066255087e10,1699.145994549686,107061.9463717483,130143.3310955866,125783.3703,142755.5094,0.19015900170234323
1100103,598603.7502873181,109870,147014.80955344116,0.4110617356547959,1.6122089373433073e10,1948.396454520969,114084.8540732914,142799.9310209469,131704.3248061015,153359.1680246172,0.18575449777300862
1100104,598603.7518850021,138727,166653.5944013537,0.2462731961941644,7.464617788080841e9,1056.645583377936,45313.05785929156,58757.34468711982,60441.40105600469,70171.24461062416,0.30260401617394705
1100105,598603.75,113382,155195.6880916149,0.2772515687953074,1.32823651369715e10,1979.171167802982,111687.4508494642,136091.9117340129,128518.2223959826,147128.0744324233,0.16133834412797324
1100106,598603.7508571241,107015,146787.51251377515,0.2300638392106293,1.089390379168052e10,1764.837886068737,91250.81891423464,112951.4177279919,107159.3150162101,123691.2589489669,0.18263839630582746
1200101,210799.2188,157107,227437.4026010504,0.2894893643388059,7.123904963911592e9,1163.613058388233,37459.08958625793,53799.42827415466,58413.63292694092,62319.97452545166,0.1427501624674494
1200102,210799.2189951574,121361,217126.24188387874,0.6489752421789098,9.437326687233742e9,975.5264510682848,58639.57275025097,77427.09976697263,87960.81255744195,91047.07901159984,1.725142414831697
1200398,265056.8752610855,118611,208456.78357603235,0.6297188439372909,1.2829044254658209e10,1026.281255000372,44608.83229,75061.14101,83594.42226640867,99847.14109953522,0.47554553180647163
1200500,233106.4064319402,175216,385845.0294710015,0.4909337769673348,1.5716271809877481e10,1089.876344331754,43504.82428138334,62398.80480663764,76956.08604568991,80192.56265367065,1.867379217602168
1200798,164026.7198893124,191686,309135.0255641931,0.5261934197803835,1.391947142205467e10,596.1107081177931,29108.17857553219,52525.38488472492,48695.39670945711,65630.99383706746,0.9234319818617719
1200901,231595.3286018016,103183,180385.25347503074,0.610438168,7.289849498643037e9,1108.542730250397,54603.98274734546,72823.41921,81928.03216429501,89139.99892961668,2.5489277789456173
1200902,231595.3281535775,122746,254831.73105226975,0.5534505249164257,1.4237239265331236e10,1289.287719933169,70904.42969475198,100614.1953234538,114234.5156385407,129675.0390778382,1.7016231141078406
1200903,231595.3283900047,130558,228862.8419668928,0.5967246049627368,1.1381971383185665e10,1065.785369097392,60462.89675235955,86738.44430984836,86269.32997123743,102512.3930832155,3.834693578939344
1200904,231595.3281913633,146867,249031.5095345202,0.7303744745009255,1.046407810349727e10,968.6668152200258,47291.22840150645,60043.93999934359,70222.5537456854,72257.10772028651,1.9378587847958508
1200905,231595.3283555564,103258,180590.5869133039,0.6078046591197946,7.529234749199905e9,1100.178161466585,55730.95625822828,75506.12543173689,82764.966420994,91719.83943550085,2.725309380770891
1201101,283341.3758401786,102449,149684.1419020494,0.6553522444123416,7.45525496094925e9,1673.738151799596,82313.55045330245,97409.51229032129,110950.8245046381,115781.6194679011,1.4923159501467316
1201102,283341.375,102696,148362.7529309853,0.632779445,6.875488899367114e9,1581.444913547355,53265.60764783825,66573.65331983136,78169.11916,78711.45656,0.44873689900036295
1201103,283341.3756982601,101555,172235.8560628234,0.5231398183730605,9.31126867210277e9,1423.103319685244,44002.56238,61999.36747522338,64269.38135,74576.82128595375,0.3904351931746183
1201104,283341.375,105136,180463.0936127508,0.457748552,1.372463932607374e10,1530.500144,53407.02545166016,82130.07341384888,87300.14568138123,102004.7081775665,0.3838369636901495
1201105,283341.375,105775,148242.33804795114,0.5692184654344352,7.353658756479128e9,1640.002245249922,60790.41628135287,73267.25093575683,77542.91548319836,83486.03484,0.45976595982292284
1201106,283341.375,185568,270025.81281968224,0.6260035127930732,1.628782345990554e10,1756.886771354348,65193.22583713332,79540.60148286242,84521.23875408917,90645.92167540149,0.5461923468207767
1201107,283341.375,105368,128451.2411600721,0.4549683313820911,3.936799812569286e9,1332.031016995717,43719.16220205219,49501.92760006769,54682.33935197949,56918.02655335423,0.28660174189788373
