PUMA2020,α_bar,A_bar,ρ,q,Π,H_S
5502501,0.7099658,1.2702218,412.01794,468.2223,0.0042374586,0.17687549
5502502,0.83612573,1.0937538,353.98294,423.73248,0.032829132,0.18369326
5502503,0.75271237,1.3358434,490.60498,551.57666,0.020377742,0.22037275
5502600,0.9187145,1.1220767,346.94354,412.05017,0.02161802,0.35471162
5502801,1.1816043,0.6760244,249.7622,348.86176,0.05757437,0.19162562
5502802,0.77013546,1.1872854,388.08105,450.50436,0.049113967,0.17168729
5502803,1.3706257,0.47625387,226.12457,332.79538,0.088229366,0.23465848
5502804,1.2613584,0.60196537,243.98163,349.65005,0.065645196,0.20165822
5502805,1.387784,0.59047127,284.85242,413.09518,0.060647435,0.17152208
5502806,1.0823883,0.7763697,269.17642,362.4938,0.07937221,0.19141509
5502807,0.92822886,0.94658387,266.7284,334.2583,0.09909572,0.303104
5502808,0.94235146,0.9012915,282.0754,358.73352,0.02899531,0.19713688
5502900,0.9488899,0.94536823,276.332,347.44254,0.06091434,0.3346321
5503000,0.9627328,0.90895915,281.91232,359.54355,0.07714686,0.27612072
5600100,1.2318124,0.86058563,206.43271,265.0207,0.0013942095,0.24023886
5600200,1.1568002,0.965957,241.93208,302.1878,0.00094362826,0.19805934
5600300,1.0720946,0.9953886,268.60825,341.53424,0.012812991,0.1921649
5600400,1.2109796,0.9272213,238.91405,307.27695,0.02376406,0.29089957
5600500,1.1945027,0.8880705,215.30884,278.74347,0.0011602218,0.24789496
