GEOID,scenario,period,HDD,CDD,midyear,SST
4804906,RCP85,2035-2065,356.7570222475162,2178.965746860626,2050,1.7
4804907,RCP85,2035-2065,345.55362899277844,2163.4451633685776,2050,1.7
4805000,RCP85,2035-2065,335.2120820415318,2205.1261485069463,2050,1.7
4805100,RCP85,2035-2065,408.1611797096774,2184.1777679872434,2050,1.7
4805201,RCP85,2035-2065,565.7693936866896,2097.623136920745,2050,1.7
4805202,RCP85,2035-2065,588.5941716402162,2056.107117408812,2050,1.7
4805203,RCP85,2035-2065,571.6161891933866,2063.0890948231495,2050,1.7
4805204,RCP85,2035-2065,636.8981015931274,1966.7681363496347,2050,1.7
4805301,RCP85,2035-2065,489.11586398369417,2177.2233776057865,2050,1.7
4805302,RCP85,2035-2065,524.52801604829,2137.475838809514,2050,1.7
4805303,RCP85,2035-2065,523.8776245117188,2138.669921875,2050,1.7
4805304,RCP85,2035-2065,493.7697031058205,2153.9222705996517,2050,1.7
4805305,RCP85,2035-2065,525.8940679065938,2135.5475053926316,2050,1.7
4805306,RCP85,2035-2065,538.6673700323123,2111.516763083784,2050,1.7
4805307,RCP85,2035-2065,534.825416460359,2079.4947328806693,2050,1.7
4805308,RCP85,2035-2065,547.3194748930641,2072.2802090055698,2050,1.7
4805309,RCP85,2035-2065,589.2919598173122,2007.0953925615474,2050,1.7
4805401,RCP85,2035-2065,530.9652163211701,2032.4752169335447,2050,1.7
4805402,RCP85,2035-2065,466.74794477634526,2166.684401731098,2050,1.7
4805500,RCP85,2035-2065,307.7171802911385,2291.3908728954716,2050,1.7
4805600,RCP85,2035-2065,262.7530587927693,2301.2005393917684,2050,1.7
4805700,RCP85,2035-2065,418.4660710559339,2208.819544757774,2050,1.7
4805800,RCP85,2035-2065,496.50989593166304,2059.437358870296,2050,1.7
4805901,RCP85,2035-2065,388.10905696946935,2324.604379917735,2050,1.7
4805902,RCP85,2035-2065,408.4589136153227,2268.1669243831025,2050,1.7
4805903,RCP85,2035-2065,393.0527653630666,2305.5733350551836,2050,1.7
4805904,RCP85,2035-2065,406.22989740102366,2282.896916939801,2050,1.7
4805905,RCP85,2035-2065,384.0103454589844,2340.382568359375,2050,1.7
4805906,RCP85,2035-2065,384.3234534564101,2339.177243960883,2050,1.7
4805907,RCP85,2035-2065,349.034246708214,2422.2451897024534,2050,1.7
4805908,RCP85,2035-2065,384.0103454589844,2340.382568359375,2050,1.7
4805909,RCP85,2035-2065,442.7868711598578,2188.9041543836834,2050,1.7
4805910,RCP85,2035-2065,497.45031135000846,2048.0259530316753,2050,1.7
4805911,RCP85,2035-2065,497.1947795198675,2049.355475493694,2050,1.7
4805912,RCP85,2035-2065,478.36846923828125,2101.064453125,2050,1.7
4805913,RCP85,2035-2065,428.5746961951437,2220.084842464177,2050,1.7
4805914,RCP85,2035-2065,417.2202702166609,2260.260334939058,2050,1.7
4805915,RCP85,2035-2065,479.1214829296327,2099.541951505006,2050,1.7
4805916,RCP85,2035-2065,461.67009719746676,2139.6615882735964,2050,1.7
4806000,RCP85,2035-2065,616.9094855979849,1862.5078019249302,2050,1.7
4806100,RCP85,2035-2065,350.26973061865135,2471.8758527348377,2050,1.7
4806301,RCP85,2035-2065,185.1841076180524,2835.6917604995797,2050,1.7
4806302,RCP85,2035-2065,209.91122610184186,2765.2320786625473,2050,1.7
4806500,RCP85,2035-2065,249.19726958609195,2384.5160992536753,2050,1.7
4806601,RCP85,2035-2065,198.397757345541,2535.49548421542,2050,1.7
4806603,RCP85,2035-2065,193.5503387451172,2501.736328125,2050,1.7
4806604,RCP85,2035-2065,210.00354261755615,2476.4724553313513,2050,1.7
4806701,RCP85,2035-2065,93.66014494732025,2709.751286170354,2050,1.7
4806702,RCP85,2035-2065,98.42402281093086,2763.2039761860997,2050,1.7
4806703,RCP85,2035-2065,80.14749049891451,2731.7653706726765,2050,1.7
4806801,RCP85,2035-2065,97.4026993813378,2813.461892037912,2050,1.7
4806802,RCP85,2035-2065,105.10031500679447,2823.8871833788958,2050,1.7
4806803,RCP85,2035-2065,99.43640093093855,2843.7979157936584,2050,1.7
4806804,RCP85,2035-2065,112.26038792126536,2825.938591559938,2050,1.7
4806805,RCP85,2035-2065,104.38673352390045,2852.583068774926,2050,1.7
4806806,RCP85,2035-2065,120.96112557395215,2825.626727229672,2050,1.7
4806807,RCP85,2035-2065,114.25689683018471,2836.2554619251023,2050,1.7
4807200,RCP85,2035-2065,759.0470828544164,1859.6596302506048,2050,1.7
4807300,RCP85,2035-2065,787.9707926569395,1823.3818343633031,2050,1.7
4807401,RCP85,2035-2065,462.5260925292969,2167.74755859375,2050,1.7
4807402,RCP85,2035-2065,467.18658900185096,2141.8281792203325,2050,1.7
4807500,RCP85,2035-2065,445.450242971502,2334.2350146953736,2050,1.7
4807600,RCP85,2035-2065,217.59240843301598,2713.692150770332,2050,1.7
4807700,RCP85,2035-2065,161.0552062897956,2658.979269025324,2050,1.7
4903000,RCP85,2035-2065,2446.4066214736317,680.4732351356041,2050,1.7
4905000,RCP85,2035-2065,3655.5250712289326,180.59778742278795,2050,1.7
4911002,RCP85,2035-2065,2308.3248290102288,762.1912125046099,2050,1.7
4911003,RCP85,2035-2065,2166.014617175981,854.0376811842498,2050,1.7
4911004,RCP85,2035-2065,2730.7568111059177,494.8797754241513,2050,1.7
4913000,RCP85,2035-2065,2843.4317761889833,548.6640644516992,2050,1.7
4921000,RCP85,2035-2065,2758.8215854733876,459.37591738154947,2050,1.7
4935008,RCP85,2035-2065,3575.855242440691,244.4575718865792,2050,1.7
4935009,RCP85,2035-2065,2368.407719614326,654.5062774850676,2050,1.7
4935011,RCP85,2035-2065,2542.98799367185,574.2521518596733,2050,1.7
4935012,RCP85,2035-2065,3108.482949839243,352.4147766436503,2050,1.7
4935013,RCP85,2035-2065,2490.33770688184,611.7656385187964,2050,1.7
4935014,RCP85,2035-2065,2262.99137768279,744.9895437369765,2050,1.7
4935015,RCP85,2035-2065,2826.0687766641777,497.24365522133115,2050,1.7
4935016,RCP85,2035-2065,2453.765977886666,622.3245701554307,2050,1.7
4935017,RCP85,2035-2065,2603.460400348477,560.8851507065094,2050,1.7
4949001,RCP85,2035-2065,2540.2134953500904,559.6566242499457,2050,1.7
4949002,RCP85,2035-2065,2984.641119048015,374.7707642842655,2050,1.7
4949003,RCP85,2035-2065,2846.0375984221396,396.8727679231905,2050,1.7
4949004,RCP85,2035-2065,3706.306323694707,124.29247977339985,2050,1.7
4953000,RCP85,2035-2065,2219.5246712128733,657.3006598586612,2050,1.7
4957001,RCP85,2035-2065,2312.428685218155,772.2828374503515,2050,1.7
4957002,RCP85,2035-2065,3605.2049995573425,188.47755210078017,2050,1.7
5000100,RCP85,2035-2065,3857.332384817134,264.26393349622225,2050,1.7
5000200,RCP85,2035-2065,3564.9700233945678,363.080329674987,2050,1.7
5000300,RCP85,2035-2065,3532.203509381413,400.81007096693844,2050,1.7
5000400,RCP85,2035-2065,3334.037573730976,427.5461072915489,2050,1.7
5101301,RCP85,2035-2065,1716.545166015625,1265.4775390625,2050,1.7
5101302,RCP85,2035-2065,1716.545166015625,1265.4775390625,2050,1.7
5101500,RCP85,2035-2065,1957.1877344543752,904.4116760697849,2050,1.7
5101900,RCP85,2035-2065,1614.8158047073161,1178.5891412473586,2050,1.7
5104101,RCP85,2035-2065,1558.9299427773844,1270.5812316392282,2050,1.7
5104102,RCP85,2035-2065,1505.4928552378408,1302.9905886928502,2050,1.7
5104103,RCP85,2035-2065,1515.8966240050738,1291.0314223789692,2050,1.7
5105901,RCP85,2035-2065,1726.6970722079957,1254.0544821396347,2050,1.7
5105902,RCP85,2035-2065,1728.303718158873,1254.2066240499094,2050,1.7
5105904,RCP85,2035-2065,1724.4379512803614,1257.8551425177163,2050,1.7
5105905,RCP85,2035-2065,1699.4940932232032,1274.414494900454,2050,1.7
5105906,RCP85,2035-2065,1716.6448651532573,1265.3812553886485,2050,1.7
5105907,RCP85,2035-2065,1716.545166015625,1265.4775390625,2050,1.7
5105908,RCP85,2035-2065,1684.224164004067,1286.193846730073,2050,1.7
5106100,RCP85,2035-2065,1724.9505305113973,1178.7250498729554,2050,1.7
5106900,RCP85,2035-2065,1954.0755391286407,1026.957938113881,2050,1.7
5107300,RCP85,2035-2065,1507.5753961185635,1199.7377342125974,2050,1.7
5108300,RCP85,2035-2065,1533.2539252582967,1262.0255608641958,2050,1.7
5108501,RCP85,2035-2065,1524.735829926867,1266.84964663492,2050,1.7
5108701,RCP85,2035-2065,1542.5407776855434,1276.2844717711137,2050,1.7
5108702,RCP85,2035-2065,1595.4465117651723,1257.146173838546,2050,1.7
5109500,RCP85,2035-2065,1463.7419706528628,1250.0789224568903,2050,1.7
5110701,RCP85,2035-2065,1811.27616309706,1177.0469066578364,2050,1.7
5110702,RCP85,2035-2065,1762.7587335080113,1216.546816954263,2050,1.7
5110703,RCP85,2035-2065,1848.9316678868572,1138.3572729367568,2050,1.7
5110901,RCP85,2035-2065,1632.9091321688159,1229.097903945356,2050,1.7
5112100,RCP85,2035-2065,2058.713111157276,752.4041286009048,2050,1.7
5114300,RCP85,2035-2065,1615.2648142644905,1115.8663273338989,2050,1.7
5114501,RCP85,2035-2065,1573.1351568706943,1270.2973575569417,2050,1.7
5114900,RCP85,2035-2065,1453.5207373790888,1293.8613490268342,2050,1.7
5115301,RCP85,2035-2065,1696.5768226539255,1262.0075914161916,2050,1.7
5115302,RCP85,2035-2065,1671.6295417064268,1286.9183760593207,2050,1.7
5115303,RCP85,2035-2065,1669.9955410726297,1288.5129263380732,2050,1.7
5116101,RCP85,2035-2065,1871.1671804825082,948.5818078394819,2050,1.7
5116500,RCP85,2035-2065,1958.8665161939214,941.5550370781026,2050,1.7
5117100,RCP85,2035-2065,1997.370386837138,951.1459335474362,2050,1.7
5117700,RCP85,2035-2065,1680.7588989406354,1217.7611184564623,2050,1.7
5117900,RCP85,2035-2065,1688.6189751521174,1244.711239022469,2050,1.7
5118500,RCP85,2035-2065,1856.3138548918284,891.8293119313732,2050,1.7
5119100,RCP85,2035-2065,1923.3816417274045,805.0866509820745,2050,1.7
5151000,RCP85,2035-2065,1716.545166015625,1265.4775390625,2050,1.7
5154001,RCP85,2035-2065,1741.8297238235896,1131.0221777242673,2050,1.7
5155001,RCP85,2035-2065,1326.7549199734967,1267.0831351922902,2050,1.7
5155002,RCP85,2035-2065,1295.2680104984752,1273.5460939904729,2050,1.7
5160001,RCP85,2035-2065,1722.0592395391427,1259.6139124388371,2050,1.7
5161001,RCP85,2035-2065,1749.265985650439,1234.9085799430327,2050,1.7
5165000,RCP85,2035-2065,1418.145505340693,1220.159783675894,2050,1.7
5168000,RCP85,2035-2065,1603.2209057892828,1191.4692108699533,2050,1.7
5168701,RCP85,2035-2065,1697.708937783845,1268.79647911763,2050,1.7
5170000,RCP85,2035-2065,1417.0405711193443,1253.1633877236916,2050,1.7
5171001,RCP85,2035-2065,1347.394187769867,1260.7424183592964,2050,1.7
5171002,RCP85,2035-2065,1347.4102088700731,1261.0649993597349,2050,1.7
5174001,RCP85,2035-2065,1348.2835693359375,1278.64990234375,2050,1.7
5176001,RCP85,2035-2065,1586.6998717349368,1260.4986178960075,2050,1.7
5176002,RCP85,2035-2065,1556.1751988013532,1277.0971747372107,2050,1.7
5177001,RCP85,2035-2065,1834.3039960645526,969.7269986291054,2050,1.7
5180000,RCP85,2035-2065,1349.3069956398465,1324.7278612266798,2050,1.7
5181001,RCP85,2035-2065,1346.7758304662018,1235.7076192543323,2050,1.7
5181002,RCP85,2035-2065,1346.28076171875,1238.3238525390625,2050,1.7
5181003,RCP85,2035-2065,1308.548559806832,1248.1277354917029,2050,1.7
5320501,RCP85,2035-2065,1967.5954767046385,697.1496482917014,2050,1.7
5320502,RCP85,2035-2065,1784.1109321205643,802.7127321887085,2050,1.7
5320503,RCP85,2035-2065,1828.4918441188975,789.8706574665675,2050,1.7
5320700,RCP85,2035-2065,2656.098623055723,369.26769970160615,2050,1.7
5320900,RCP85,2035-2065,2346.3762825695885,66.25320385606372,2050,1.7
5321101,RCP85,2035-2065,2110.134575659965,254.96990367075273,2050,1.7
5321102,RCP85,2035-2065,1743.1610634338829,384.3689843958182,2050,1.7
5321103,RCP85,2035-2065,1665.306774532293,349.97630593026054,2050,1.7
5321104,RCP85,2035-2065,1644.6454240632113,369.3742399053751,2050,1.7
5321500,RCP85,2035-2065,2147.65755081483,119.33016433309487,2050,1.7
5322500,RCP85,2035-2065,2256.077177257895,537.4296699840858,2050,1.7
5322700,RCP85,2035-2065,1976.3987887193275,102.11563211218309,2050,1.7
5322900,RCP85,2035-2065,1877.2146621327631,208.41889110693808,2050,1.7
5323301,RCP85,2035-2065,1645.1882001768126,287.4693052598971,2050,1.7
5323302,RCP85,2035-2065,2604.168199706869,178.8399481869098,2050,1.7
5323303,RCP85,2035-2065,1580.841900602715,353.1362143083575,2050,1.7
5323304,RCP85,2035-2065,1580.8751220703125,354.2109680175781,2050,1.7
5323305,RCP85,2035-2065,1599.6865269587,361.8214172947715,2050,1.7
5323306,RCP85,2035-2065,2620.687216915053,174.8454957670841,2050,1.7
5323307,RCP85,2035-2065,1711.7898745188918,342.84133876623974,2050,1.7
5323308,RCP85,2035-2065,1636.9396258312618,322.2699089167958,2050,1.7
5323309,RCP85,2035-2065,1588.508668031976,375.0905525320772,2050,1.7
5323310,RCP85,2035-2065,1577.9747068042343,381.5466587298968,2050,1.7
5323311,RCP85,2035-2065,1575.9811526664266,377.0127016162444,2050,1.7
5323312,RCP85,2035-2065,1579.5408523964543,307.43677585285377,2050,1.7
5323313,RCP85,2035-2065,1580.0713712653169,309.01793611952223,2050,1.7
5323314,RCP85,2035-2065,1579.427978515625,307.3941650390625,2050,1.7
5323315,RCP85,2035-2065,1579.427978515625,307.3941650390625,2050,1.7
5323316,RCP85,2035-2065,1579.427978515625,307.3941650390625,2050,1.7
5323317,RCP85,2035-2065,1579.4427145791649,307.87089409692874,2050,1.7
5323318,RCP85,2035-2065,1579.427978515625,307.3941650390625,2050,1.7
5323501,RCP85,2035-2065,1636.0895429401166,276.1928182207481,2050,1.7
5323502,RCP85,2035-2065,1698.9276375167271,233.55605766545236,2050,1.7
5324100,RCP85,2035-2065,2453.592031136227,264.42793332142924,2050,1.7
5325301,RCP85,2035-2065,1670.5895375085674,310.00171087339214,2050,1.7
5325302,RCP85,2035-2065,1717.866712001993,325.3145253886745,2050,1.7
5325303,RCP85,2035-2065,1721.127937169867,341.2490501760006,2050,1.7
5325304,RCP85,2035-2065,2791.1949300946426,146.18327064959283,2050,1.7
5325305,RCP85,2035-2065,1719.0868434833935,329.4406953113916,2050,1.7
5325306,RCP85,2035-2065,1716.2530517578125,327.19561767578125,2050,1.7
5325307,RCP85,2035-2065,1747.8257701464256,290.39035011217743,2050,1.7
5325308,RCP85,2035-2065,1753.580603308486,285.7112986310149,2050,1.7
5325701,RCP85,2035-2065,2952.4507936021914,94.73774377915075,2050,1.7
5326101,RCP85,2035-2065,2936.988848866979,110.55961516135538,2050,1.7
5326102,RCP85,2035-2065,2853.152288974917,118.08750740434147,2050,1.7
5326103,RCP85,2035-2065,1646.2671661811007,301.6196251358373,2050,1.7
5326104,RCP85,2035-2065,1701.9075927734375,244.31625366210938,2050,1.7
5326105,RCP85,2035-2065,1689.2875538408628,256.49970960554003,2050,1.7
5326106,RCP85,2035-2065,1657.3995035319153,287.2846111527251,2050,1.7
5326301,RCP85,2035-2065,2702.705607458144,433.57032591635874,2050,1.7
5326302,RCP85,2035-2065,2693.937110803928,436.61044493702747,2050,1.7
5326303,RCP85,2035-2065,2580.154111061116,480.0254064793703,2050,1.7
5326304,RCP85,2035-2065,2597.9978547341766,471.41649362496383,2050,1.7
5326500,RCP85,2035-2065,3563.259608179273,186.370891854824,2050,1.7
5326701,RCP85,2035-2065,2075.280771898964,207.38897771637264,2050,1.7
5326702,RCP85,2035-2065,1779.476083983833,240.75022303237128,2050,1.7
5327301,RCP85,2035-2065,3914.6967122487517,38.465029982942966,2050,1.7
5327302,RCP85,2035-2065,1920.4014020776583,194.9128299449418,2050,1.7
5327500,RCP85,2035-2065,2260.187376201328,579.3721338593731,2050,1.7
5327701,RCP85,2035-2065,2406.1899804055624,457.3182295183653,2050,1.7
5327702,RCP85,2035-2065,2006.1158548006767,608.3808929307648,2050,1.7
5400100,RCP85,2035-2065,2288.766796252789,759.3080336586497,2050,1.7
5400200,RCP85,2035-2065,2178.067421700517,820.8632394210981,2050,1.7
5400300,RCP85,2035-2065,2353.7315142426955,679.6987452273913,2050,1.7
5400400,RCP85,2035-2065,1986.1311544097823,1043.5441003777164,2050,1.7
5400500,RCP85,2035-2065,2388.0258153726313,656.1934589210896,2050,1.7
5400600,RCP85,2035-2065,2435.991315409697,591.8573554027378,2050,1.7
5400700,RCP85,2035-2065,2154.709112174208,781.0609447157476,2050,1.7
5400800,RCP85,2035-2065,1898.411365367271,974.5676312713908,2050,1.7
5400900,RCP85,2035-2065,1933.4756825321879,933.5927649596318,2050,1.7
5401000,RCP85,2035-2065,2224.8723957619154,666.8316940500439,2050,1.7
5401100,RCP85,2035-2065,2364.3611801554184,592.0404908568447,2050,1.7
5401200,RCP85,2035-2065,1923.744679573149,911.5293100125134,2050,1.7
5500100,RCP85,2035-2065,3796.9220359734845,368.9984818192587,2050,1.7
5500200,RCP85,2035-2065,4016.52469472392,253.31168955881378,2050,1.7
5500300,RCP85,2035-2065,3555.4725018270515,380.065655497517,2050,1.7
5500400,RCP85,2035-2065,3436.9663335808677,460.9592217490248,2050,1.7
5500501,RCP85,2035-2065,3397.095252868991,429.0224655470054,2050,1.7
5500502,RCP85,2035-2065,3372.1452899578103,437.68936775714883,2050,1.7
5500600,RCP85,2035-2065,3309.840427406158,438.76359997887016,2050,1.7
5500700,RCP85,2035-2065,3217.3024641142383,493.2947189426992,2050,1.7
5500800,RCP85,2035-2065,3301.2785651886124,515.6370721388395,2050,1.7
5500900,RCP85,2035-2065,3340.969850247687,516.3650243423307,2050,1.7
5501000,RCP85,2035-2065,3396.523316750641,489.6999175141447,2050,1.7
5501100,RCP85,2035-2065,3566.8536176303187,428.9213744979883,2050,1.7
5501200,RCP85,2035-2065,3826.271634504872,334.07640143910066,2050,1.7
5501300,RCP85,2035-2065,3633.353528164111,456.54860532337864,2050,1.7
5501400,RCP85,2035-2065,3542.7599569540425,490.7852322591117,2050,1.7
5501500,RCP85,2035-2065,3476.7970145915697,539.7080859962902,2050,1.7
5501600,RCP85,2035-2065,3378.0584579797387,561.9237740905161,2050,1.7
5501700,RCP85,2035-2065,3265.8911202537124,597.3067324617178,2050,1.7
5501800,RCP85,2035-2065,3259.765613715269,568.9349162163861,2050,1.7
5501900,RCP85,2035-2065,3144.2414616909127,586.217363295172,2050,1.7
5502000,RCP85,2035-2065,3289.0001180136546,522.7483649593248,2050,1.7
5502101,RCP85,2035-2065,3221.028076171875,544.6014404296875,2050,1.7
5502102,RCP85,2035-2065,3225.0747690365924,542.2781880067688,2050,1.7
5502103,RCP85,2035-2065,3240.1393470982075,531.5534246915188,2050,1.7
5502104,RCP85,2035-2065,3222.447038247281,544.4491905805047,2050,1.7
5502105,RCP85,2035-2065,3214.9003303629984,546.163656531309,2050,1.7
5502200,RCP85,2035-2065,3115.3973312608355,596.4141323939408,2050,1.7
5502300,RCP85,2035-2065,3195.2182032510163,572.5174795412395,2050,1.7
5502400,RCP85,2035-2065,3095.1973193103295,585.8090136460067,2050,1.7
5502501,RCP85,2035-2065,3131.036084782773,558.4257185902662,2050,1.7
5502502,RCP85,2035-2065,3136.926298238439,553.4069219206093,2050,1.7
5502503,RCP85,2035-2065,3105.933468845166,553.1613652032531,2050,1.7
5502600,RCP85,2035-2065,3178.4530958401874,532.0253450197483,2050,1.7
5502801,RCP85,2035-2065,3087.026357622649,560.6610548842942,2050,1.7
5502802,RCP85,2035-2065,3005.586181640625,584.758056640625,2050,1.7
5502803,RCP85,2035-2065,3005.586181640625,584.758056640625,2050,1.7
5502804,RCP85,2035-2065,3038.7113024947334,574.9567996347919,2050,1.7
5502805,RCP85,2035-2065,3023.525982571725,579.4499220580038,2050,1.7
5502806,RCP85,2035-2065,3042.546730929667,561.6211922717795,2050,1.7
5502807,RCP85,2035-2065,3080.8040613503945,558.0233257828221,2050,1.7
5502808,RCP85,2035-2065,3035.1431879739357,562.3239977271946,2050,1.7
5502900,RCP85,2035-2065,3032.0780349158126,572.4090776281455,2050,1.7
5503000,RCP85,2035-2065,2996.191547398565,583.8820117573486,2050,1.7
5600100,RCP85,2035-2065,3896.786785003608,222.12510596286103,2050,1.7
5600200,RCP85,2035-2065,3075.658013069943,477.3917823031162,2050,1.7
5600300,RCP85,2035-2065,3058.8998272933973,340.060160930508,2050,1.7
5600400,RCP85,2035-2065,3527.030135718479,249.38120567276297,2050,1.7
5600500,RCP85,2035-2065,3943.51897145421,159.65621434310947,2050,1.7
7200100,RCP85,2035-2065,0.0,3283.0401777833167,2050,1.7
7200200,RCP85,2035-2065,0.0,3157.1022367587025,2050,1.7
7200300,RCP85,2035-2065,0.0,3147.0887807142713,2050,1.7
7200400,RCP85,2035-2065,0.0,2648.0420922503704,2050,1.7
7200500,RCP85,2035-2065,0.0,2548.401973477479,2050,1.7
7200600,RCP85,2035-2065,0.0,2436.7890383313757,2050,1.7
7200700,RCP85,2035-2065,0.0,2798.0189716026453,2050,1.7
7200800,RCP85,2035-2065,0.0,3371.094476202118,2050,1.7
7200900,RCP85,2035-2065,0.0,2967.431813046294,2050,1.7
7201000,RCP85,2035-2065,0.0,2931.841131540545,2050,1.7
7201101,RCP85,2035-2065,0.0,3043.57568359375,2050,1.7
7201102,RCP85,2035-2065,0.0,3041.842160552285,2050,1.7
7201200,RCP85,2035-2065,0.0,3043.57568359375,2050,1.7
7201300,RCP85,2035-2065,0.0,3043.57568359375,2050,1.7
7201400,RCP85,2035-2065,0.0,2953.300103239407,2050,1.7
7201500,RCP85,2035-2065,0.0,2901.298698306205,2050,1.7
7201600,RCP85,2035-2065,0.0,2864.822021484375,2050,1.7
